,model,ELWP,mkg,Dmax,Rgyr,ar,riming,Xa,Xs,Xb,Xe,Ua,Us,Ub,Ue,Aa,As,Ab,Ae,Wa,Ws,Wb,We
448,B,2.0,4.987699e-05,0.01014259,,,0.9874139000000001,4.0056259999999995e-09,4.3906170000000004e-07,5.809752e-07,,8.051333e-09,1.476354e-06,1.694252e-06,,6.182396e-08,1.665131e-05,3.3336759999999997e-06,,5.122015e-07,0.0001085264,2.025986e-06,
449,B,2.0,4.476453e-05,0.009352615,,,0.9871966999999999,3.5622979999999998e-09,3.593441e-07,4.7675530000000004e-07,,7.180503e-09,1.238755e-06,1.437739e-06,,5.375772000000001e-08,1.497606e-05,2.797638e-06,,4.2825499999999997e-07,0.0001017668,7.851175000000001e-07,
450,B,2.0,6.6733e-05,0.01255029,,,0.9886466,5.394521e-09,7.428816999999999e-07,9.531883000000001e-07,,1.0776740000000001e-08,2.355108e-06,2.523217e-06,,8.144702000000001e-08,2.410495e-05,9.790609999999998e-07,,6.735749e-07,0.0001433502,1.107442e-05,
451,B,2.0,6.710185e-05,0.0113835,,,0.9879658000000001,5.461303000000001e-09,7.462869999999999e-07,8.904438e-07,,1.09619e-08,2.352835e-06,2.161697e-06,,8.622525999999998e-08,2.7369809999999997e-05,1.744949e-06,,7.323671999999999e-07,0.0001373507,2.514216e-06,
452,B,2.0,1.278587e-05,0.0056559919999999994,,,0.9941909,9.696856e-10,3.119959e-08,4.368545e-08,,1.938719e-09,1.176742e-07,1.5399270000000002e-07,,1.587114e-08,3.217122e-06,1.291943e-06,,1.369285e-07,2.777231e-05,1.4630609999999998e-06,
453,B,2.0,7.981773e-06,0.004816604,,,0.9952810999999999,6.016223e-10,1.234508e-08,1.763467e-08,,1.1920410000000003e-09,4.699224e-08,6.397352e-08,,9.731963999999999e-09,1.5526910000000001e-06,9.810874e-07,,8.22534e-08,1.539565e-05,5.569038e-07,
454,B,2.0,5.9173590000000005e-05,0.01077154,,,0.9879348,4.712069000000001e-09,5.936985e-07,7.456405e-07,,9.471069999999998e-09,1.9448679999999998e-06,1.974996e-06,,7.108912e-08,2.238172e-05,7.998121e-06,,5.857184999999999e-07,0.00013609549999999998,1.301558e-05,
455,B,2.0,5.4358459999999995e-05,0.01044545,,,0.9881224000000001,4.36529e-09,5.125962e-07,6.573053e-07,,8.776953000000001e-09,1.696738e-06,1.82322e-06,,6.813261e-08,2.001607e-05,2.092706e-06,,5.338631e-07,0.0001235675,1.11933e-06,
456,B,2.0,6.005925e-05,0.01179187,,,0.9890007,4.893652e-09,6.379110000000001e-07,8.827982e-07,,9.857046999999999e-09,2.125736e-06,2.6686470000000004e-06,,7.559467999999999e-08,2.1745970000000003e-05,1.814427e-06,,6.327463e-07,0.0001348284,1.3490929999999999e-05,
457,B,2.0,6.446862e-05,0.01116845,,,0.9876808000000001,5.142345000000001e-09,6.929953000000001e-07,8.628873e-07,,1.030267e-08,2.219529e-06,2.207851e-06,,7.777278e-08,2.422118e-05,9.121033e-06,,6.852941e-07,0.0001480763,3.428444e-06,
458,B,2.0,5.515096e-05,0.01123406,,,0.9881462,4.488598e-09,5.41858e-07,7.324840000000001e-07,,9.029732000000001e-09,1.815509e-06,2.173196e-06,,6.888092999999999e-08,2.0372650000000002e-05,5.230063e-06,,5.56007e-07,0.0001161875,1.686532e-06,
459,B,2.0,6.002123e-05,0.01176334,,,0.9889253,4.8446359999999995e-09,6.276875e-07,8.478246e-07,,9.767879e-09,2.086712e-06,2.5239680000000003e-06,,7.18544e-08,2.1739539999999997e-05,2.4653469999999997e-06,,6.020828e-07,0.0001301598,6.540184e-06,
460,B,2.0,4.96463e-05,0.0103678,,,0.9898713,3.911996e-09,4.267725e-07,5.654051e-07,,7.881307e-09,1.440891e-06,1.677501e-06,,6.067327e-08,1.749262e-05,7.427905e-07,,4.455265e-07,0.00010349190000000001,3.025284e-07,
